               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.047316,            0.026812,            0.012922,              0.4464,             0.44773,             0.42814,             0.24459,            0.057188,            0.025388,            0.017634,             0.00829,             0.00829,             0.00829
                  59,            0.046864,            0.027621,            0.013564,             0.42673,             0.45792,             0.48744,             0.28495,            0.050714,            0.024285,            0.016648,             0.00826,             0.00826,             0.00826
                  60,            0.046776,            0.026472,            0.013248,             0.48227,             0.52677,             0.51555,             0.26258,             0.05018,            0.025321,            0.012301,             0.00823,             0.00823,             0.00823
                  61,            0.046337,            0.027262,            0.013151,             0.52441,             0.50868,             0.50546,             0.25016,            0.052136,            0.025102,            0.015003,              0.0082,              0.0082,              0.0082
                  62,            0.045654,            0.026419,            0.012301,             0.37152,              0.5191,             0.41984,             0.21241,            0.051394,            0.024696,            0.014131,             0.00817,             0.00817,             0.00817
                  63,            0.045812,            0.026762,            0.012358,              0.4608,             0.49882,             0.47238,             0.24921,             0.05485,            0.024954,            0.014301,             0.00814,             0.00814,             0.00814
                  64,            0.046944,            0.026864,            0.013206,             0.41089,             0.44089,              0.4363,             0.23499,            0.051502,            0.026174,            0.012511,             0.00811,             0.00811,             0.00811
                  65,            0.045623,            0.026708,            0.012886,             0.57701,             0.50109,             0.56632,             0.30597,            0.050365,            0.025281,             0.01317,             0.00808,             0.00808,             0.00808
                  66,            0.045587,             0.02609,            0.012334,             0.25024,             0.33407,             0.22807,             0.11162,            0.064383,            0.027045,            0.022673,             0.00805,             0.00805,             0.00805
                  67,            0.045871,            0.025876,            0.012275,             0.48558,             0.54623,             0.52094,             0.29189,            0.053344,            0.025188,            0.014801,             0.00802,             0.00802,             0.00802
                  68,            0.044677,            0.026083,            0.012234,             0.54906,             0.59345,             0.52998,             0.26532,            0.049774,            0.024078,            0.012408,             0.00799,             0.00799,             0.00799
                  69,             0.04521,            0.026689,            0.012372,             0.56689,             0.55831,             0.54498,             0.33082,            0.051619,            0.023993,            0.013012,             0.00796,             0.00796,             0.00796
                  70,            0.045694,            0.026493,             0.01208,                 0.5,              0.5508,              0.5333,             0.26326,            0.052425,            0.025029,            0.014737,             0.00793,             0.00793,             0.00793
                  71,            0.044886,             0.02642,            0.012173,             0.56416,             0.51336,             0.55197,              0.3286,            0.048336,            0.023857,            0.013884,              0.0079,              0.0079,              0.0079
                  72,            0.044969,            0.025378,            0.012028,             0.51912,             0.53036,             0.54722,             0.31071,            0.049959,            0.024208,            0.012633,             0.00787,             0.00787,             0.00787
                  73,            0.044491,            0.025254,            0.011782,             0.58051,             0.56818,             0.57989,             0.34428,            0.048936,            0.023998,            0.013393,             0.00784,             0.00784,             0.00784
                  74,             0.04367,            0.025746,            0.011631,              0.5416,             0.52277,             0.47804,             0.26466,            0.051373,            0.024312,            0.014098,             0.00781,             0.00781,             0.00781
                  75,            0.043782,            0.024835,            0.011708,             0.44643,             0.39812,             0.38062,             0.21847,            0.054988,             0.02607,            0.017254,             0.00778,             0.00778,             0.00778
