               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.052899,            0.027297,            0.016428,             0.18082,             0.32817,             0.20565,             0.10171,            0.073878,            0.029432,            0.023917,             0.00862,             0.00862,             0.00862
                  48,            0.053472,             0.02897,            0.016641,             0.23411,             0.29495,              0.2277,              0.1395,             0.06816,            0.026762,            0.018582,             0.00859,             0.00859,             0.00859
                  49,            0.052156,            0.028561,            0.016034,             0.37538,             0.40917,             0.35788,             0.17766,            0.057548,            0.026808,            0.017255,             0.00856,             0.00856,             0.00856
                  50,            0.052376,            0.028429,            0.016246,             0.22643,              0.2165,             0.17234,            0.084183,            0.071914,            0.032075,            0.022419,             0.00853,             0.00853,             0.00853
                  51,            0.051404,            0.027535,            0.015771,             0.24784,             0.36582,             0.21463,             0.11758,            0.066432,            0.025807,            0.021767,              0.0085,              0.0085,              0.0085
                  52,            0.052485,            0.028093,            0.015582,              0.2577,             0.38807,              0.2452,              0.1443,            0.068702,            0.028488,            0.022883,             0.00847,             0.00847,             0.00847
                  53,            0.051331,            0.027778,             0.01549,             0.34363,             0.37601,             0.37014,             0.19855,            0.060489,            0.028027,            0.019239,             0.00844,             0.00844,             0.00844
                  54,            0.050916,            0.028082,            0.015055,             0.40584,             0.44114,             0.35629,             0.20467,             0.06151,            0.025895,            0.016915,             0.00841,             0.00841,             0.00841
                  55,            0.050699,            0.027595,            0.015129,             0.38809,             0.39756,             0.36002,              0.1947,            0.057013,             0.02703,            0.015726,             0.00838,             0.00838,             0.00838
                  56,            0.050195,            0.028258,            0.015267,             0.26271,             0.37551,             0.23372,             0.16291,            0.068383,            0.029453,            0.022827,             0.00835,             0.00835,             0.00835
                  57,            0.049558,            0.027117,            0.015125,             0.46413,               0.543,              0.4362,             0.25886,             0.05642,            0.026333,            0.016135,             0.00832,             0.00832,             0.00832
                  58,            0.049559,            0.027489,            0.014327,             0.47615,             0.43405,             0.42732,             0.23625,            0.054994,            0.027426,            0.014218,             0.00829,             0.00829,             0.00829
                  59,            0.048833,            0.028356,            0.014967,             0.36011,             0.33963,             0.31422,             0.14292,            0.059558,            0.028684,            0.018348,             0.00826,             0.00826,             0.00826
                  60,            0.049295,            0.027142,             0.01419,             0.49588,             0.46419,             0.46736,             0.27089,            0.054307,            0.025016,             0.01565,             0.00823,             0.00823,             0.00823
                  61,             0.04901,              0.0281,            0.014479,             0.50092,             0.48684,             0.47498,              0.2604,            0.053133,            0.025515,            0.016276,              0.0082,              0.0082,              0.0082
                  62,            0.047882,            0.027345,            0.013612,             0.38381,             0.29601,             0.30411,             0.17107,            0.064953,            0.027755,             0.02253,             0.00817,             0.00817,             0.00817
                  63,            0.048074,            0.027709,            0.013733,             0.46174,             0.41377,             0.40108,             0.23171,             0.06013,            0.028786,            0.016341,             0.00814,             0.00814,             0.00814
                  64,            0.048472,            0.027639,            0.014258,             0.26656,             0.40738,              0.3284,             0.16999,            0.060604,            0.025362,            0.015739,             0.00811,             0.00811,             0.00811
                  65,            0.048309,            0.027373,             0.01424,             0.46969,             0.38901,             0.39013,             0.21011,            0.057368,            0.027121,            0.014024,             0.00808,             0.00808,             0.00808
                  66,            0.047421,            0.026907,            0.013229,             0.65755,             0.45503,             0.52802,             0.33064,            0.053889,            0.024671,            0.017046,             0.00805,             0.00805,             0.00805
                  67,             0.04775,            0.026522,              0.0134,             0.55726,             0.40758,             0.47787,             0.26789,            0.052791,            0.028513,            0.014244,             0.00802,             0.00802,             0.00802
                  68,            0.046712,            0.026852,            0.013188,             0.58868,             0.44958,             0.50327,               0.277,            0.050333,            0.024323,            0.013063,             0.00799,             0.00799,             0.00799
                  69,            0.046971,            0.027328,            0.013294,             0.49741,             0.43249,             0.41285,             0.24461,            0.056762,            0.026317,            0.019326,             0.00796,             0.00796,             0.00796
                  70,            0.047662,            0.027293,            0.013219,             0.56849,             0.51898,             0.50563,             0.31952,            0.052194,            0.026001,            0.013898,             0.00793,             0.00793,             0.00793
                  71,            0.046839,            0.027135,            0.013265,             0.41366,             0.40485,             0.43995,             0.23881,            0.054152,            0.025217,            0.014712,              0.0079,              0.0079,              0.0079
                  72,            0.046332,            0.026297,            0.013183,             0.39408,             0.51409,             0.43664,             0.27143,            0.053523,            0.026301,            0.014412,             0.00787,             0.00787,             0.00787
                  73,            0.046289,             0.02613,            0.012936,             0.60101,             0.50936,             0.54868,              0.3358,            0.050701,            0.023547,             0.01308,             0.00784,             0.00784,             0.00784
                  74,            0.046194,            0.026498,            0.012692,             0.56003,              0.5069,             0.51499,             0.32666,            0.052457,            0.026119,            0.015523,             0.00781,             0.00781,             0.00781
                  75,            0.045973,            0.025771,            0.013016,              0.3992,             0.35946,             0.33688,             0.19072,            0.063461,            0.027077,            0.022235,             0.00778,             0.00778,             0.00778
                  76,            0.045749,            0.027518,            0.012826,             0.34571,              0.4198,             0.31883,             0.17254,            0.059921,            0.029761,            0.020416,             0.00775,             0.00775,             0.00775
                  77,            0.045483,            0.026387,            0.012886,             0.27552,             0.29797,             0.25264,             0.13746,            0.071065,            0.028245,             0.02344,             0.00772,             0.00772,             0.00772
                  78,             0.04489,            0.026699,            0.012206,             0.30117,             0.43087,             0.33958,             0.22848,            0.068761,            0.026196,            0.024304,             0.00769,             0.00769,             0.00769
                  79,             0.04508,            0.026543,            0.012767,             0.56263,             0.60044,             0.59475,             0.36511,            0.048787,            0.024702,             0.01229,             0.00766,             0.00766,             0.00766
