               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.061699,             0.03917,            0.021413,             0.49768,             0.30489,             0.32685,             0.15232,            0.065884,            0.039836,             0.02218,            0.008416,            0.008416,            0.008416
                  50,             0.06048,            0.038348,            0.021492,             0.33241,             0.26911,             0.16843,            0.075222,            0.075533,            0.040199,            0.026035,            0.008383,            0.008383,            0.008383
                  51,            0.060907,             0.03868,            0.020961,             0.44522,             0.36479,             0.30807,             0.13362,            0.064845,            0.040764,            0.022619,             0.00835,             0.00835,             0.00835
                  52,            0.061423,            0.038498,            0.020033,             0.48612,             0.32788,             0.32101,             0.13392,            0.065317,            0.039098,            0.022812,            0.008317,            0.008317,            0.008317
                  53,            0.060406,             0.03671,            0.020147,             0.45749,             0.40875,             0.36822,             0.14438,            0.065127,            0.039419,            0.021754,            0.008284,            0.008284,            0.008284
                  54,            0.060106,            0.038071,            0.019805,              0.4737,             0.34401,             0.29424,             0.10238,            0.065734,            0.038605,            0.022227,            0.008251,            0.008251,            0.008251
                  55,            0.058954,            0.038627,            0.019547,             0.52316,             0.33312,             0.33174,             0.12917,            0.064181,            0.038589,            0.020886,            0.008218,            0.008218,            0.008218
                  56,            0.059296,            0.038589,            0.018889,              0.4733,             0.35292,             0.35244,             0.14759,            0.061848,            0.038765,            0.020419,            0.008185,            0.008185,            0.008185
                  57,            0.059655,              0.0385,            0.018572,             0.53765,             0.25445,             0.27377,             0.11883,            0.065286,            0.040362,            0.027456,            0.008152,            0.008152,            0.008152
                  58,            0.058316,            0.037132,            0.019565,             0.55551,             0.39629,              0.4039,             0.15082,            0.059426,            0.037804,            0.021992,            0.008119,            0.008119,            0.008119
                  59,            0.058423,            0.038558,            0.019997,             0.45608,             0.37738,             0.32622,             0.14494,            0.064906,            0.039134,            0.026215,            0.008086,            0.008086,            0.008086
                  60,            0.057176,            0.036427,            0.018971,             0.55582,             0.41172,             0.38692,             0.17476,            0.061744,            0.037651,            0.020664,            0.008053,            0.008053,            0.008053
                  61,            0.058013,            0.037843,            0.018407,             0.46354,             0.33106,             0.32778,             0.13931,            0.061909,            0.038427,            0.019567,             0.00802,             0.00802,             0.00802
                  62,            0.056251,            0.037122,            0.018823,             0.48078,             0.39868,              0.3377,             0.15883,            0.063011,            0.038818,            0.019026,            0.007987,            0.007987,            0.007987
                  63,            0.056408,            0.039323,            0.018788,             0.44847,             0.35933,              0.3406,             0.14232,            0.062471,            0.038933,            0.019805,            0.007954,            0.007954,            0.007954
                  64,            0.055369,            0.036927,            0.018464,             0.48163,             0.40744,             0.36464,             0.16591,            0.061266,            0.038099,            0.019158,            0.007921,            0.007921,            0.007921
                  65,            0.056566,            0.037386,             0.01897,             0.51719,             0.31775,             0.34623,             0.16174,            0.063772,             0.03937,            0.020985,            0.007888,            0.007888,            0.007888
                  66,            0.056747,            0.036314,            0.018443,             0.52127,             0.35232,             0.37137,             0.15708,            0.061407,              0.0389,            0.023142,            0.007855,            0.007855,            0.007855
                  67,            0.055347,              0.0377,            0.017252,              0.5735,             0.34905,             0.39302,             0.18321,            0.060882,            0.036784,            0.021263,            0.007822,            0.007822,            0.007822
                  68,            0.054701,            0.037445,            0.017461,             0.57371,             0.40497,             0.42093,             0.15532,            0.058655,            0.037949,            0.018739,            0.007789,            0.007789,            0.007789
                  69,            0.054589,             0.03757,            0.016644,             0.58172,             0.39867,              0.4079,             0.19683,            0.060042,            0.038378,            0.019937,            0.007756,            0.007756,            0.007756
                  70,            0.054444,             0.03609,            0.017092,              0.5071,              0.3967,             0.37706,             0.18147,            0.060669,             0.03815,            0.019733,            0.007723,            0.007723,            0.007723
                  71,            0.054063,            0.036166,            0.016822,             0.62834,             0.36157,             0.37163,             0.16186,            0.062103,              0.0376,             0.02541,             0.00769,             0.00769,             0.00769
                  72,            0.054476,            0.035933,             0.01683,             0.56286,             0.36494,             0.38099,             0.16822,            0.061754,            0.039218,             0.02093,            0.007657,            0.007657,            0.007657
                  73,            0.053107,             0.03626,            0.017385,             0.53467,              0.4171,             0.42484,             0.19249,            0.058955,            0.037526,            0.018639,            0.007624,            0.007624,            0.007624
                  74,            0.053011,            0.036694,            0.016753,             0.55554,             0.42994,              0.4346,              0.2109,            0.055889,            0.036692,            0.017724,            0.007591,            0.007591,            0.007591
                  75,            0.052845,            0.037512,            0.015449,             0.52771,             0.31217,             0.29843,              0.1345,            0.067995,            0.041255,            0.024155,            0.007558,            0.007558,            0.007558
                  76,            0.053704,            0.036879,            0.016623,             0.67526,             0.33517,             0.43748,             0.20086,            0.058689,            0.036708,            0.018396,            0.007525,            0.007525,            0.007525
                  77,            0.052637,            0.037169,            0.016978,             0.54543,             0.33148,             0.36006,             0.14328,            0.064541,            0.039556,            0.024375,            0.007492,            0.007492,            0.007492
                  78,            0.052679,            0.035911,            0.015881,             0.58744,             0.38307,             0.43034,             0.18271,            0.057036,            0.038122,            0.018491,            0.007459,            0.007459,            0.007459
                  79,            0.052816,            0.034625,             0.01563,             0.51937,             0.33781,             0.35338,             0.15468,            0.063841,             0.04011,            0.022039,            0.007426,            0.007426,            0.007426
                  80,            0.052645,            0.035943,            0.015893,             0.53508,             0.38228,             0.38318,             0.15739,             0.06125,            0.039225,            0.019252,            0.007393,            0.007393,            0.007393
                  81,             0.05224,            0.036115,            0.015756,             0.66658,             0.40346,             0.41411,             0.18792,            0.059175,            0.036423,            0.019629,             0.00736,             0.00736,             0.00736
                  82,            0.051108,            0.036059,            0.015556,             0.66474,             0.42224,             0.46828,             0.22613,            0.057431,            0.037394,            0.021919,            0.007327,            0.007327,            0.007327
                  83,            0.050742,            0.035861,             0.01513,             0.64827,             0.43438,             0.46964,             0.21692,            0.056751,            0.037196,            0.018999,            0.007294,            0.007294,            0.007294
                  84,            0.051042,            0.036982,            0.015133,             0.58642,             0.42883,              0.4146,             0.19305,            0.059208,            0.037023,            0.022811,            0.007261,            0.007261,            0.007261
                  85,             0.05088,            0.035328,            0.015099,             0.63749,             0.40607,              0.4227,             0.19266,            0.058253,            0.038882,            0.021225,            0.007228,            0.007228,            0.007228
                  86,            0.051006,             0.03579,            0.015692,              0.5832,             0.42313,             0.43937,             0.21583,            0.057455,            0.039057,             0.02106,            0.007195,            0.007195,            0.007195
                  87,            0.049933,            0.036067,            0.014237,             0.63831,             0.42666,             0.47147,             0.23912,            0.056046,            0.036748,            0.017866,            0.007162,            0.007162,            0.007162
                  88,            0.050282,            0.034382,            0.014282,              0.4834,             0.34417,             0.36525,             0.17566,             0.06155,            0.039182,            0.019975,            0.007129,            0.007129,            0.007129
                  89,            0.050739,            0.035854,            0.014499,             0.59156,             0.42512,             0.44273,             0.20901,              0.0595,            0.037542,            0.019323,            0.007096,            0.007096,            0.007096
                  90,             0.04974,            0.036267,            0.013985,             0.62786,             0.45303,             0.44097,             0.20012,            0.056611,            0.037109,            0.020284,            0.007063,            0.007063,            0.007063
                  91,            0.049948,            0.037425,            0.014651,              0.7023,             0.45091,             0.46529,             0.22018,             0.05701,            0.036402,            0.019015,             0.00703,             0.00703,             0.00703
                  92,            0.050153,            0.035626,            0.014989,             0.59498,             0.37147,             0.43079,             0.17474,            0.059058,            0.038287,            0.019271,            0.006997,            0.006997,            0.006997
                  93,            0.049072,            0.035492,            0.013807,             0.59923,             0.39138,             0.44849,              0.2183,            0.058814,            0.039009,            0.019846,            0.006964,            0.006964,            0.006964
                  94,            0.049101,            0.035841,            0.014285,             0.65204,              0.4166,             0.46717,             0.19282,            0.057845,            0.038381,            0.019263,            0.006931,            0.006931,            0.006931
                  95,            0.049747,            0.034245,            0.013364,             0.64673,             0.41687,             0.45111,             0.22989,            0.056505,            0.037239,            0.020228,            0.006898,            0.006898,            0.006898
                  96,            0.049148,            0.034968,            0.013251,             0.51261,             0.41736,             0.44818,             0.22232,            0.057295,            0.037486,            0.017986,            0.006865,            0.006865,            0.006865
                  97,            0.049709,             0.03393,            0.013516,             0.58948,             0.43861,             0.42791,             0.21175,            0.058162,            0.038813,            0.023834,            0.006832,            0.006832,            0.006832
                  98,             0.04879,             0.03687,            0.013289,             0.69667,             0.41978,             0.50605,             0.25922,             0.05453,            0.036352,            0.021239,            0.006799,            0.006799,            0.006799
                  99,            0.047384,            0.035107,             0.01297,             0.63462,             0.45002,             0.45096,             0.21706,            0.055663,            0.037534,            0.022272,            0.006766,            0.006766,            0.006766
