               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.052068,            0.035999,            0.015819,             0.54445,             0.32813,             0.32814,             0.15021,            0.064537,            0.038694,            0.023375,            0.006997,            0.006997,            0.006997
                  93,            0.051078,            0.035982,            0.014763,             0.53614,              0.3636,             0.39399,              0.1709,            0.061277,            0.039627,            0.022429,            0.006964,            0.006964,            0.006964
                  94,             0.05077,            0.036501,            0.014922,             0.51051,             0.37023,             0.39034,             0.17086,             0.06506,            0.039808,            0.021502,            0.006931,            0.006931,            0.006931
                  95,            0.051453,            0.035104,            0.014469,             0.61603,             0.41848,             0.44095,             0.19854,            0.053536,            0.037059,            0.016594,            0.006898,            0.006898,            0.006898
                  96,            0.049613,            0.036253,            0.014457,             0.58063,             0.42413,             0.43705,             0.19155,            0.057421,            0.037715,            0.019078,            0.006865,            0.006865,            0.006865
                  97,            0.050769,            0.034819,            0.014082,             0.59788,             0.37814,             0.38522,             0.16277,            0.062202,            0.039569,            0.021989,            0.006832,            0.006832,            0.006832
                  98,            0.050529,            0.037246,             0.01395,             0.45945,             0.32685,              0.3768,             0.17245,             0.06506,             0.04128,            0.024391,            0.006799,            0.006799,            0.006799
                  99,            0.049376,            0.035602,            0.013865,             0.64089,             0.41619,             0.45914,             0.24396,            0.055907,            0.037455,            0.020716,            0.006766,            0.006766,            0.006766
                 100,            0.050455,            0.035797,            0.014122,             0.63865,             0.49273,             0.50272,             0.24466,              0.0539,            0.036402,              0.0183,            0.006733,            0.006733,            0.006733
                 101,            0.049428,            0.036815,            0.013864,             0.41211,             0.42971,             0.44001,              0.2483,            0.057969,            0.038185,            0.017587,              0.0067,              0.0067,              0.0067
                 102,            0.049114,            0.035047,            0.013514,             0.67616,             0.47233,             0.50929,             0.25539,            0.052659,            0.035848,            0.018664,            0.006667,            0.006667,            0.006667
                 103,            0.048698,            0.035648,            0.013143,             0.61041,             0.44623,             0.47877,             0.25537,            0.054375,               0.037,            0.018411,            0.006634,            0.006634,            0.006634
                 104,            0.048716,            0.035101,            0.013965,             0.52257,             0.39772,             0.36175,             0.17502,             0.06539,            0.041606,             0.02529,            0.006601,            0.006601,            0.006601
                 105,            0.049152,            0.035188,             0.01331,             0.54939,             0.49579,             0.45166,             0.25007,            0.056953,             0.03553,            0.019636,            0.006568,            0.006568,            0.006568
                 106,            0.048004,            0.035277,            0.013349,             0.60838,             0.44223,             0.44063,             0.22274,             0.05702,            0.036006,            0.020992,            0.006535,            0.006535,            0.006535
                 107,             0.04854,            0.034079,            0.013541,             0.58666,             0.41278,             0.44584,             0.23651,             0.05662,             0.03907,             0.02312,            0.006502,            0.006502,            0.006502
                 108,            0.047297,            0.034854,            0.012576,             0.62786,             0.50827,             0.48876,             0.26131,            0.053243,            0.036138,            0.018551,            0.006469,            0.006469,            0.006469
                 109,            0.047928,            0.034524,            0.012747,             0.61473,             0.39754,             0.41356,              0.2207,             0.05842,            0.039108,             0.02237,            0.006436,            0.006436,            0.006436
                 110,            0.047558,            0.035659,             0.01314,             0.55098,             0.44591,             0.42123,             0.22996,            0.054304,            0.036764,            0.018632,            0.006403,            0.006403,            0.006403
                 111,            0.046958,            0.032946,            0.011661,             0.58129,             0.43948,             0.44554,              0.2288,            0.056279,            0.036878,            0.021801,             0.00637,             0.00637,             0.00637
                 112,            0.047075,            0.035514,            0.012519,              0.5422,             0.24862,             0.25003,             0.12935,            0.075568,            0.044383,            0.026549,            0.006337,            0.006337,            0.006337
                 113,            0.047727,            0.035059,            0.012909,             0.57705,             0.29497,             0.30161,             0.15571,            0.074966,            0.039319,            0.026715,            0.006304,            0.006304,            0.006304
                 114,            0.047173,            0.034118,            0.012817,             0.58772,             0.40688,             0.43942,             0.19998,            0.055803,            0.038714,             0.01797,            0.006271,            0.006271,            0.006271
                 115,            0.046236,            0.035294,            0.012625,             0.38543,             0.40734,             0.39429,             0.21576,            0.059325,            0.041491,            0.022374,            0.006238,            0.006238,            0.006238
                 116,            0.046219,            0.034346,            0.013126,             0.75195,             0.38788,             0.45252,             0.23802,            0.055799,            0.039225,            0.022884,            0.006205,            0.006205,            0.006205
                 117,            0.045355,            0.034962,            0.012372,             0.62337,             0.44193,             0.47551,             0.25758,            0.053334,            0.037615,            0.019076,            0.006172,            0.006172,            0.006172
                 118,            0.046354,            0.032969,            0.011789,             0.64527,             0.43163,             0.44658,             0.23103,            0.057819,            0.038376,             0.02265,            0.006139,            0.006139,            0.006139
                 119,            0.047855,            0.035039,            0.012537,             0.66598,             0.46512,             0.46591,             0.20026,            0.057202,            0.036405,            0.021246,            0.006106,            0.006106,            0.006106
                 120,            0.045822,            0.033943,            0.012672,             0.63519,             0.43522,              0.4314,             0.22644,            0.057865,            0.036995,            0.021903,            0.006073,            0.006073,            0.006073
                 121,            0.045142,            0.033866,            0.011664,             0.67629,             0.39846,             0.44299,              0.1914,            0.053734,            0.038068,            0.017383,             0.00604,             0.00604,             0.00604
                 122,            0.044324,            0.032745,            0.011723,             0.54152,             0.39742,              0.4201,             0.22292,            0.056745,            0.038503,            0.019378,            0.006007,            0.006007,            0.006007
                 123,            0.045319,            0.033204,             0.01209,             0.60667,             0.35297,             0.38743,             0.19087,            0.058467,            0.040003,            0.021867,            0.005974,            0.005974,            0.005974
                 124,            0.045235,            0.032366,            0.011813,              0.6414,             0.45256,             0.46808,               0.219,            0.052894,            0.037099,            0.017398,            0.005941,            0.005941,            0.005941
                 125,            0.044791,            0.034047,            0.011507,             0.56572,             0.46986,             0.44365,             0.22435,            0.055482,            0.036914,            0.017611,            0.005908,            0.005908,            0.005908
                 126,            0.044641,            0.032786,            0.011639,             0.64218,             0.45026,             0.44651,             0.23195,            0.055005,            0.037715,            0.022846,            0.005875,            0.005875,            0.005875
                 127,            0.044086,            0.033377,            0.011353,             0.62731,             0.45708,             0.47584,             0.26805,            0.052337,            0.036257,            0.017772,            0.005842,            0.005842,            0.005842
                 128,            0.045248,            0.034187,            0.012264,             0.62084,             0.44738,              0.4961,             0.25998,            0.054518,            0.036741,            0.020961,            0.005809,            0.005809,            0.005809
                 129,            0.044338,            0.031917,            0.012015,             0.65642,             0.45421,             0.47059,             0.24763,            0.055714,            0.037231,            0.022526,            0.005776,            0.005776,            0.005776
                 130,            0.043757,            0.033656,            0.011864,             0.63525,             0.42077,              0.4659,             0.24458,            0.055377,            0.038017,            0.021812,            0.005743,            0.005743,            0.005743
                 131,             0.04369,            0.034644,            0.010515,             0.65475,             0.46954,              0.5005,              0.2353,            0.055929,            0.036924,            0.020612,             0.00571,             0.00571,             0.00571
                 132,            0.043038,            0.032198,            0.010554,              0.6911,             0.46943,             0.51227,             0.28011,            0.051358,            0.036034,             0.01898,            0.005677,            0.005677,            0.005677
