               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.063699,            0.039112,            0.023257,             0.64309,             0.18315,             0.20103,            0.086472,            0.077779,            0.040906,             0.02673,            0.008383,            0.008383,            0.008383
                  51,            0.063964,            0.039353,             0.02221,             0.47556,             0.35752,             0.33624,              0.1437,            0.066189,            0.039764,            0.021717,             0.00835,             0.00835,             0.00835
                  52,            0.063736,            0.039238,            0.022002,             0.48791,             0.30376,             0.33621,             0.15209,            0.065428,            0.039914,            0.022344,            0.008317,            0.008317,            0.008317
                  53,            0.063279,            0.037281,            0.021864,             0.73482,              0.2397,             0.28976,             0.11872,            0.069383,            0.040016,            0.022908,            0.008284,            0.008284,            0.008284
                  54,            0.062457,             0.03894,            0.020952,             0.46611,             0.35572,             0.34943,             0.13646,            0.065034,            0.039703,            0.023259,            0.008251,            0.008251,            0.008251
                  55,            0.061422,            0.039372,            0.021008,              0.4541,             0.35879,             0.34511,             0.15883,            0.064222,            0.039884,            0.020926,            0.008218,            0.008218,            0.008218
                  56,             0.06178,            0.039056,            0.020507,             0.40254,             0.34742,             0.31904,             0.12913,            0.067057,            0.039642,            0.022262,            0.008185,            0.008185,            0.008185
                  57,            0.061846,            0.038929,             0.02026,               0.483,             0.35441,              0.3621,             0.15902,            0.063289,            0.038452,             0.02243,            0.008152,            0.008152,            0.008152
                  58,            0.060735,            0.037818,             0.02101,             0.48036,             0.40303,              0.3309,             0.14422,            0.061863,             0.03963,            0.023352,            0.008119,            0.008119,            0.008119
                  59,            0.059946,            0.039199,              0.0212,             0.66375,             0.18766,             0.20668,            0.097499,             0.08156,            0.043388,            0.031846,            0.008086,            0.008086,            0.008086
                  60,             0.05933,            0.037118,            0.020209,             0.65806,             0.36493,             0.42174,             0.18671,            0.062767,            0.037855,            0.019985,            0.008053,            0.008053,            0.008053
                  61,            0.059834,            0.038494,            0.019626,             0.48688,             0.33818,              0.3624,              0.1393,            0.063823,            0.040352,            0.020122,             0.00802,             0.00802,             0.00802
                  62,             0.05792,            0.037795,            0.020093,             0.46125,             0.35694,             0.34603,             0.14707,            0.064832,            0.038343,            0.022492,            0.007987,            0.007987,            0.007987
                  63,            0.057231,            0.039944,            0.019731,             0.67417,             0.21483,             0.21031,            0.089557,            0.079005,            0.039777,             0.03228,            0.007954,            0.007954,            0.007954
                  64,            0.057511,            0.037353,            0.019518,             0.48639,               0.388,             0.35466,             0.16412,            0.062187,             0.03922,            0.021181,            0.007921,            0.007921,            0.007921
                  65,            0.057729,            0.037912,            0.020152,             0.47038,             0.37012,             0.31833,             0.15348,            0.067542,            0.038719,            0.023755,            0.007888,            0.007888,            0.007888
                  66,            0.058366,            0.036869,            0.019546,             0.49412,             0.27644,              0.2952,             0.12782,            0.067238,            0.039869,            0.026576,            0.007855,            0.007855,            0.007855
                  67,            0.056708,            0.038359,            0.018409,              0.5562,             0.41304,             0.40412,             0.19476,            0.058671,            0.037567,            0.021377,            0.007822,            0.007822,            0.007822
                  68,            0.056027,            0.037839,            0.018096,             0.60233,             0.33039,             0.38323,             0.17263,            0.061313,            0.040019,            0.023486,            0.007789,            0.007789,            0.007789
                  69,            0.056813,            0.037906,            0.017635,             0.53507,             0.39209,             0.39211,             0.17914,            0.062227,             0.03845,            0.021538,            0.007756,            0.007756,            0.007756
                  70,            0.056115,            0.036603,             0.01795,             0.61197,             0.43665,             0.43466,             0.21606,            0.058818,            0.038287,            0.020476,            0.007723,            0.007723,            0.007723
                  71,            0.056136,             0.03675,             0.01806,             0.56172,             0.40151,             0.39734,             0.19549,            0.058796,            0.038656,            0.023909,             0.00769,             0.00769,             0.00769
                  72,            0.055561,            0.036308,            0.017447,             0.52129,             0.45363,              0.4078,              0.1899,            0.058253,             0.03818,             0.01858,            0.007657,            0.007657,            0.007657
                  73,            0.054988,            0.036614,            0.018329,             0.60791,             0.34377,             0.37366,             0.16726,            0.064948,            0.040075,            0.023686,            0.007624,            0.007624,            0.007624
                  74,            0.054408,            0.037198,             0.01738,             0.48322,             0.35075,             0.36793,             0.16537,             0.06208,            0.040866,            0.022032,            0.007591,            0.007591,            0.007591
                  75,            0.054067,            0.038055,             0.01622,             0.54093,             0.43307,             0.41888,             0.19358,            0.060342,            0.037893,            0.020529,            0.007558,            0.007558,            0.007558
                  76,            0.054563,             0.03746,            0.017557,             0.62407,              0.3462,              0.3416,             0.14638,             0.06365,            0.039037,            0.021421,            0.007525,            0.007525,            0.007525
                  77,            0.053423,            0.037552,            0.017508,             0.67338,             0.40358,             0.43751,             0.21599,            0.058536,            0.037412,             0.02196,            0.007492,            0.007492,            0.007492
                  78,            0.053228,            0.036583,            0.016663,             0.65486,             0.30667,             0.37411,             0.18055,            0.061707,            0.039892,            0.019862,            0.007459,            0.007459,            0.007459
                  79,            0.053463,            0.035119,            0.015989,              0.6953,             0.36685,             0.46601,             0.20176,            0.058725,            0.038584,            0.018901,            0.007426,            0.007426,            0.007426
                  80,            0.053855,            0.036479,            0.016484,             0.55202,             0.41309,             0.41279,             0.19878,            0.058474,            0.039146,            0.018839,            0.007393,            0.007393,            0.007393
                  81,            0.053873,            0.036184,            0.016315,             0.57307,             0.40844,             0.40685,             0.19823,            0.058749,            0.037257,            0.022423,             0.00736,             0.00736,             0.00736
                  82,            0.052195,            0.036325,             0.01614,             0.66515,              0.4472,             0.43765,             0.19825,            0.055578,            0.038719,            0.020217,            0.007327,            0.007327,            0.007327
                  83,            0.051605,            0.036335,            0.015507,             0.60558,             0.45719,             0.45868,             0.20271,            0.056738,            0.038442,            0.021262,            0.007294,            0.007294,            0.007294
                  84,            0.052089,            0.037536,            0.015709,             0.67891,             0.41236,             0.46846,             0.20696,            0.055162,            0.037867,            0.020955,            0.007261,            0.007261,            0.007261
                  85,            0.050967,            0.036056,            0.015866,             0.64026,             0.39718,             0.43067,             0.22253,             0.05857,            0.037979,            0.024314,            0.007228,            0.007228,            0.007228
                  86,            0.051264,            0.036223,             0.01575,             0.62571,             0.42199,              0.4506,             0.21545,            0.056399,            0.037504,            0.020102,            0.007195,            0.007195,            0.007195
                  87,            0.050923,            0.036619,             0.01492,             0.61937,             0.42759,             0.41734,             0.18393,            0.061678,             0.03908,            0.023161,            0.007162,            0.007162,            0.007162
                  88,            0.051405,            0.034843,            0.014909,             0.77418,              0.3154,             0.35887,             0.16196,            0.067704,            0.040332,            0.023477,            0.007129,            0.007129,            0.007129
                  89,             0.05151,            0.036265,            0.015157,             0.61449,             0.46937,             0.46937,             0.20795,            0.055728,            0.036764,            0.020632,            0.007096,            0.007096,            0.007096
                  90,            0.050082,             0.03685,            0.014671,             0.53867,              0.4407,             0.42194,              0.2202,            0.055701,            0.038104,            0.021929,            0.007063,            0.007063,            0.007063
                  91,            0.049958,            0.037838,            0.014963,             0.72032,             0.40414,             0.44772,             0.21292,            0.058322,            0.037844,            0.025656,             0.00703,             0.00703,             0.00703
                  92,            0.050809,            0.035837,            0.015105,             0.58518,             0.44973,             0.43558,             0.19698,            0.057419,            0.038531,             0.02188,            0.006997,            0.006997,            0.006997
                  93,             0.05004,            0.035698,              0.0142,             0.68804,             0.44144,             0.48639,              0.2105,            0.055255,            0.035965,            0.018623,            0.006964,            0.006964,            0.006964
                  94,             0.04985,            0.035913,            0.014464,             0.69468,             0.44813,             0.50492,             0.24198,            0.056018,            0.037369,            0.021847,            0.006931,            0.006931,            0.006931
